client_id,visit_id,treatment_group,num_backward_steps,total_steps,error_rate
510941,434180584_87489892647_89063,Control,1,7,0.14285714285714285
511272,888098822_27946544115_925464,Test,1,13,0.07692307692307693
511522,325704714_94054407836_800121,Control,0,4,0.0
511528,727213920_51785852212_486492,Test,0,5,0.0
511535,826967685_37796136446_681644,Test,0,5,0.0
511678,299747504_20418795781_443328,Test,8,19,0.42105263157894735
511906,535446724_47353183348_629135,Test,0,5,0.0
511922,423058804_49129088495_814757,Test,0,5,0.0
512432,401131872_56516955191_623868,Control,0,5,0.0
512588,662024712_55413334559_158848,Test,0,5,0.0
512590,907745370_53638121981_981751,Test,0,5,0.0
512721,39991542_69054877350_446175,Control,0,5,0.0
512833,575789646_24339803818_59755,Control,0,2,0.0
512833,834714928_72996821837_49482,Control,0,5,0.0
512883,390728695_56437381200_890774,Control,0,5,0.0
513275,73680942_30508886748_8977,Control,0,5,0.0
513599,575854035_96613275464_487752,Test,0,5,0.0
513785,649291770_44016680047_840626,Test,0,2,0.0
513864,472265886_45288860337_562428,Control,0,5,0.0
513864,556625360_26913963219_91410,Control,0,2,0.0
513864,980586985_50174436467_4405,Control,0,8,0.0
513961,186884360_7896244468_74693,Test,0,5,0.0
514104,650394427_79743264918_93447,Test,0,2,0.0
514533,810347414_34191937964_27283,Test,1,4,0.25
514667,682076352_69960470105_715803,Test,0,5,0.0
515013,817510607_38152499960_390853,Test,0,7,0.0
515862,950035338_95573216487_975345,Control,4,13,0.3076923076923077
515976,456909940_93149117193_357626,Test,0,2,0.0
516129,343455973_6931011642_488168,Test,0,5,0.0
516235,156508228_34875862618_642736,Test,0,6,0.0
516235,356396026_77889634675_406903,Test,2,13,0.15384615384615385
516409,966333848_12141241511_303235,Test,1,5,0.2
516417,784467063_4305784299_283932,Test,1,11,0.09090909090909091
516594,456700842_66584608192_646991,Control,0,4,0.0
516594,530970411_22235033468_770941,Control,2,11,0.18181818181818182
516706,984868747_73083926819_982022,Test,1,4,0.25
517105,649981765_59744738874_615220,Test,3,14,0.21428571428571427
517186,277535932_9685717243_207275,Control,0,5,0.0
517259,30704322_18832848027_490030,Control,0,6,0.0
517547,182069199_77715032778_929147,Test,1,4,0.25
517547,778686612_9288932462_645317,Test,1,9,0.1111111111111111
517642,412767704_78268794160_175182,Test,1,8,0.125
517642,730215157_95047462941_287150,Test,0,2,0.0
517707,728892135_91936654894_359244,Control,1,7,0.14285714285714285
517835,205192167_73320964458_461154,Control,0,5,0.0
518097,103288968_42584086301_52288,Control,0,6,0.0
518664,271503438_43384143364_154876,Control,0,5,0.0
518727,25229787_91602757926_468168,Test,1,5,0.2
519096,808372511_81761607929_100528,Control,0,6,0.0
519506,144801018_74136659052_491188,Control,1,5,0.2
519506,96472121_93544795940_809843,Control,0,3,0.0
519927,603927443_45006359582_462895,Control,0,5,0.0
519971,418725242_69371011654_416843,Control,2,10,0.2
519971,566255624_41568598426_211402,Control,7,19,0.3684210526315789
519971,977416662_14264336481_992495,Control,0,5,0.0
520210,390503977_55726415491_958409,Test,0,6,0.0
520530,775189245_83883804798_746300,Test,3,9,0.3333333333333333
520539,399216781_51999261899_867818,Test,0,5,0.0
520592,239328733_16637685017_636154,Test,0,5,0.0
520693,219681902_11709562614_427254,Control,0,7,0.0
521003,202436566_86947534514_865121,Control,3,10,0.3
521204,76347837_30896574652_351970,Control,0,5,0.0
521225,556007417_21847170813_326832,Test,1,7,0.14285714285714285
521446,787391788_51746934100_150485,Test,2,5,0.4
522064,189510672_61558124735_119150,Control,1,7,0.14285714285714285
522181,568226189_73040264270_848476,Test,0,6,0.0
522187,568944019_51539841803_20905,Test,0,5,0.0
522508,392076106_60479677461_638472,Control,1,8,0.125
522654,366122575_36820082242_754260,Test,0,4,0.0
522661,474867117_79860806403_490440,Test,0,5,0.0
523263,440401357_80456446316_9227,Test,0,6,0.0
523470,868242714_15264322389_644129,Control,0,3,0.0
523530,40588692_46424162315_618541,Test,0,5,0.0
523822,173543753_37392835102_547348,Test,0,5,0.0
523965,19273616_23914446353_937939,Test,0,2,0.0
523965,542589126_98073077116_913031,Test,0,2,0.0
523965,66673586_64210552923_243485,Test,0,2,0.0
523965,758575021_72121820147_457955,Test,0,2,0.0
523988,690380321_83996061779_698721,Test,0,5,0.0
524126,6963032_55469054301_811687,Control,0,5,0.0
524152,201575693_18749011312_759282,Control,2,9,0.2222222222222222
524287,78384699_8023355163_601794,Test,1,5,0.2
524388,750445149_49073476480_50450,Control,0,5,0.0
524455,149452831_61171254978_251989,Test,0,4,0.0
524481,276144101_56245814958_416944,Test,0,3,0.0
524481,685586988_52626152038_483720,Test,0,4,0.0
524481,944977138_91559514062_252517,Test,0,6,0.0
524510,525211400_91603428420_108924,Control,0,5,0.0
524675,562095593_9586102278_860490,Test,0,5,0.0
525234,318701550_83878410695_103643,Control,0,5,0.0
525332,835668003_16200785576_613469,Control,0,5,0.0
525348,383529270_36988067381_711705,Control,0,2,0.0
525348,543313435_84580531923_619962,Control,1,8,0.125
525401,279748372_84575786778_791751,Control,1,7,0.14285714285714285
525448,107245514_55200399787_241606,Test,1,6,0.16666666666666666
525775,151474694_40559930585_359549,Control,1,4,0.25
525775,439012330_13577591256_14950,Control,0,2,0.0
525775,600199470_15322992071_675101,Control,0,5,0.0
525973,254958237_11834845994_680664,Control,0,5,0.0
526415,129417718_65068419803_280408,Test,3,9,0.3333333333333333
526419,881848918_24033717235_90954,Test,1,7,0.14285714285714285
526852,756670232_7386295767_229279,Control,1,7,0.14285714285714285
526939,177230225_179582389_77632,Test,0,2,0.0
526939,763854818_18294109345_651683,Test,0,3,0.0
526971,152848211_61394086957_965281,Control,2,7,0.2857142857142857
526971,381261838_62200318091_137596,Control,0,3,0.0
526971,449452625_9646500023_219831,Control,2,6,0.3333333333333333
526971,545789950_71007429752_92781,Control,0,3,0.0
527026,409290150_21870693715_671377,Test,0,2,0.0
527026,862881938_97961444292_9498,Test,0,5,0.0
527207,866623355_17952988059_478147,Test,0,2,0.0
527708,237399108_10988306751_592986,Test,0,3,0.0
528117,900290929_86506758693_314834,Control,0,5,0.0
528367,957379918_12950468854_669646,Test,0,3,0.0
528492,737799486_34253486695_584393,Test,0,4,0.0
528496,455633869_890498249_223936,Control,2,9,0.2222222222222222
528504,345826399_14500687356_558049,Control,2,10,0.2
528504,865198283_31489900616_524604,Control,0,2,0.0
528600,194555239_1990930390_88028,Test,0,6,0.0
528600,310575717_18048328801_382247,Test,1,5,0.2
528622,808249204_30096389568_448038,Test,0,5,0.0
529008,762999986_38003133644_593752,Test,0,5,0.0
529113,793355200_12303977062_415879,Control,2,7,0.2857142857142857
529225,890657145_23021347071_377745,Control,0,5,0.0
529380,261623312_90082770597_415199,Test,0,3,0.0
529380,388744406_23145531135_675335,Test,0,6,0.0
529554,256854463_91802810891_236751,Test,0,5,0.0
529710,667579820_40848035036_574361,Test,0,6,0.0
529710,998347950_24625727551_965239,Test,0,2,0.0
530396,77400671_33051901397_119720,Control,0,6,0.0
530579,137552723_20495919593_804924,Test,0,5,0.0
530699,649676230_11652171743_224965,Test,4,12,0.3333333333333333
530883,9205816_3427990175_836547,Test,0,3,0.0
530914,248071533_17583306704_262792,Test,1,5,0.2
530965,83790516_83763900886_174910,Test,0,5,0.0
531099,392135596_79722824417_604309,Control,0,5,0.0
531286,167602150_69156016440_256513,Control,0,2,0.0
531705,30228629_97239833229_418365,Control,0,2,0.0
531896,766670194_93987842567_531708,Control,1,9,0.1111111111111111
532183,777467337_59964116976_28590,Control,0,4,0.0
532200,873865429_68410227433_276174,Control,0,5,0.0
532913,428398821_78505998363_369663,Test,1,8,0.125
532913,694707157_28201626729_612837,Test,3,7,0.42857142857142855
533091,484571149_19089084587_599456,Control,1,9,0.1111111111111111
533113,665883215_74790897599_140504,Test,0,5,0.0
533116,561697926_4277838119_327457,Test,0,5,0.0
533147,667719475_11917294379_473469,Test,1,10,0.1
533320,209915191_15769726698_549967,Control,0,6,0.0
533553,134973406_37163106352_718011,Test,0,2,0.0
533553,525324886_78811323108_150890,Test,0,5,0.0
533553,690944150_38256577142_645630,Test,0,2,0.0
533703,985548421_68078745504_849378,Test,2,14,0.14285714285714285
533966,437600215_35637027857_787380,Control,0,5,0.0
534083,132442604_75370975182_713517,Control,0,5,0.0
534100,980879717_71424507114_928856,Test,1,6,0.16666666666666666
534419,540269112_38481180894_216941,Control,0,5,0.0
534481,257464974_48313758026_524696,Control,0,5,0.0
534481,658540573_72524696675_179886,Control,0,2,0.0
534616,128750284_75713777450_170911,Control,0,5,0.0
534729,490870539_30539494447_691810,Control,0,7,0.0
534843,308214440_14743558200_560023,Control,0,5,0.0
534878,997991259_67063158854_535016,Control,0,5,0.0
535260,489593866_7186851842_322580,Test,0,5,0.0
535273,491875125_81372021483_171078,Control,0,5,0.0
535308,586339130_10578551537_460497,Control,0,5,0.0
535436,988786944_78308690148_482044,Test,1,5,0.2
535456,402234626_19272441400_686123,Test,0,5,0.0
535661,81860531_46390434868_895347,Test,0,4,0.0
535661,843863175_27451482004_382626,Test,0,4,0.0
535673,117352486_41378755781_231965,Control,1,7,0.14285714285714285
535999,159883626_41589452177_819523,Control,0,5,0.0
535999,95614690_82634763276_627214,Control,0,2,0.0
536431,966827528_21716056732_659083,Test,0,5,0.0
536450,227892552_79155225404_109879,Control,0,3,0.0
536450,446237932_28521049684_185940,Control,1,7,0.14285714285714285
537200,301669131_76697121713_335384,Test,0,5,0.0
537221,170202651_20982627476_151278,Control,0,5,0.0
537426,287306586_3694105904_823441,Test,0,3,0.0
537598,608335735_84288396264_665009,Test,0,4,0.0
537662,697288310_52323284526_258227,Control,0,5,0.0
537901,651786276_70230922707_608933,Control,0,6,0.0
538291,677512117_31132407760_957386,Test,1,5,0.2
538519,174065258_90877436469_898733,Test,0,5,0.0
538600,574314400_34570953825_491333,Test,0,5,0.0
538801,20317533_60686541330_976767,Test,2,11,0.18181818181818182
538801,287536497_66260074389_842547,Test,0,2,0.0
539094,627956242_53495013193_7440,Control,0,5,0.0
539876,487761337_13593751662_842804,Test,1,5,0.2
540036,265005012_81666348827_346730,Control,0,4,0.0
540036,426777243_71648621247_723708,Control,0,2,0.0
540589,257853628_99362371789_383785,Test,0,5,0.0
541015,109415641_80486479993_405317,Test,0,5,0.0
541159,987552160_56431522582_630652,Test,0,5,0.0
541195,719615102_20882032888_903414,Control,1,4,0.25
541195,937975764_93238556861_764825,Control,2,8,0.25
541395,203323907_49546024584_572091,Test,1,4,0.25
541395,223433048_36297499923_659948,Test,0,5,0.0
541976,988581719_21630934242_638809,Test,0,6,0.0
541979,896638813_72115637117_692729,Test,1,7,0.14285714285714285
542028,351042838_81169988442_759119,Test,2,8,0.25
542047,599333224_74415623264_444247,Test,0,5,0.0
542527,761309248_38248390378_312353,Control,1,7,0.14285714285714285
542536,256130876_71792609565_818848,Test,1,7,0.14285714285714285
542563,344845306_55010904802_641778,Control,0,5,0.0
542598,614787640_76259584720_172404,Control,0,2,0.0
542609,361500417_82836814524_129246,Control,0,2,0.0
543460,100412222_23957663994_946900,Test,0,5,0.0
543787,124905143_25731831330_100485,Test,0,7,0.0
543787,301242031_97351166216_411977,Test,0,2,0.0
543787,362002743_81107226521_975090,Test,3,10,0.3
543787,940649081_13340611680_215183,Test,0,3,0.0
543812,292377547_92303069024_647742,Control,1,8,0.125
543916,873686923_15598863184_685198,Control,0,5,0.0
544420,488993689_51656384891_402349,Test,0,5,0.0
544943,39910082_69394252729_696249,Test,0,6,0.0
544943,901926255_21188856901_440389,Test,0,2,0.0
545252,695028228_92367696781_764808,Control,0,5,0.0
545273,378510805_1323287029_385937,Test,0,3,0.0
545273,643252610_65985568106_532590,Test,0,6,0.0
545350,80762004_57661284602_240077,Test,0,5,0.0
545449,304206211_33867053693_979010,Test,2,10,0.2
545824,629654878_88031710648_622259,Control,0,5,0.0
545887,389490403_54568709867_931723,Control,0,6,0.0
546110,409311526_7965767898_861546,Control,0,5,0.0
546146,120690401_79853678313_780061,Control,0,5,0.0
546158,876179539_75141165157_918257,Test,2,9,0.2222222222222222
546244,237177170_41294923283_333876,Test,0,5,0.0
546281,28130390_19959967452_653861,Test,0,5,0.0
546337,823926211_51701211119_171161,Control,0,8,0.0
546461,593270386_75159816205_261625,Test,0,5,0.0
546664,852436357_63208131347_690541,Control,0,6,0.0
547156,245680567_82607833949_254821,Control,0,5,0.0
547156,581150659_39383367168_974609,Control,0,2,0.0
547252,187645935_12174960805_981346,Control,0,10,0.0
547252,38022001_55811300987_198659,Control,1,14,0.07142857142857142
547427,53376091_57696144485_732691,Control,0,5,0.0
547839,852917960_1409121649_43477,Control,0,5,0.0
547868,419866965_11918145416_973554,Control,2,10,0.2
548028,286717064_17478777083_217777,Control,0,6,0.0
548340,435814704_23396921154_890715,Control,0,5,0.0
548398,213452989_77994034786_283699,Control,0,5,0.0
549038,828649508_33866638772_234362,Control,0,5,0.0
549182,638713833_35415515591_384268,Control,0,5,0.0
549217,942124047_58636787947_419723,Test,0,5,0.0
549586,202868821_88723542910_786372,Test,0,5,0.0
549848,141110123_75614742870_281424,Test,0,5,0.0
549987,480693020_38503921740_775731,Control,1,9,0.1111111111111111
550099,640461833_1917294482_45181,Control,0,5,0.0
550126,357525088_85194141270_206989,Test,1,9,0.1111111111111111
550255,231050476_80238061171_670530,Test,0,3,0.0
550255,783479825_84273136499_564988,Test,2,10,0.2
550276,705329296_34280686345_15992,Control,2,10,0.2
550508,229930949_40081422163_742572,Control,0,5,0.0
550793,457139401_99331139615_728777,Test,1,8,0.125
550819,818514423_2200681520_403362,Control,0,5,0.0
550876,421155152_78816793040_256406,Control,0,5,0.0
550953,377110282_68595370304_314656,Control,0,6,0.0
550960,189635101_94325429253_862052,Test,0,5,0.0
550972,420629365_7582217597_20428,Control,0,4,0.0
551780,545046166_89965999637_422490,Control,0,5,0.0
551983,458911854_84727721391_980070,Control,0,5,0.0
552124,929868332_27278719131_969767,Control,3,12,0.25
552360,387604467_79057780914_737023,Test,0,5,0.0
552481,911771678_34366740939_871763,Test,0,5,0.0
552600,43258034_24070543567_331956,Control,0,3,0.0
552649,993121051_76166687595_536385,Control,0,2,0.0
552720,560899330_28208955058_968003,Test,0,5,0.0
552898,275894290_55767672635_600841,Test,0,3,0.0
552898,45877529_40524893322_214547,Test,2,8,0.25
553313,901544499_73411406841_815912,Test,1,7,0.14285714285714285
553410,259808762_25723401557_460627,Test,0,5,0.0
553410,385970888_91477799202_965788,Test,0,2,0.0
553433,213145493_20076910578_202001,Control,0,5,0.0
553718,901235014_63975968584_42507,Control,0,7,0.0
553887,560678516_83076632844_708303,Test,0,5,0.0
553978,63397551_42246779733_368012,Control,0,5,0.0
554244,705555328_88373292778_980181,Test,0,5,0.0
554955,872650216_7217150200_528612,Test,2,9,0.2222222222222222
555410,689700334_32878413498_95024,Test,0,5,0.0
555510,813431387_30425084251_726043,Control,0,2,0.0
555975,443848473_38075327518_292537,Test,0,5,0.0
556046,669289445_34642057618_786278,Test,0,5,0.0
556258,516889259_10443969595_765289,Test,2,9,0.2222222222222222
556488,565814647_29162041110_405057,Test,0,5,0.0
556775,115951273_67471461260_865174,Control,0,5,0.0
556775,399150761_59150062560_478901,Control,0,2,0.0
556775,722085811_31509876756_610739,Control,0,4,0.0
556775,793384904_42855989294_484173,Control,0,2,0.0
556775,995363918_7712846116_681378,Control,0,4,0.0
556786,371233983_81857872306_873827,Control,0,5,0.0
556786,417688631_94582954462_146300,Control,0,3,0.0
557273,688232658_28950692292_65134,Test,0,5,0.0
557311,870758689_91629458414_706775,Test,0,5,0.0
557659,561432238_63770471230_498205,Test,4,17,0.23529411764705882
557808,47344884_58630533965_444165,Test,3,10,0.3
557808,814845149_25147197418_560344,Test,0,5,0.0
558109,884531881_43170889429_785613,Test,0,7,0.0
558250,23442776_52835646408_403792,Test,0,4,0.0
558676,289398447_91722618490_965230,Test,1,5,0.2
559169,74306080_78214929740_735469,Control,0,2,0.0
559432,285289424_67273931999_537840,Test,1,10,0.1
559435,837728112_21431996470_657152,Control,1,8,0.125
559468,119038526_29028100757_21295,Test,0,4,0.0
559468,987438523_42828258738_480400,Test,0,5,0.0
559678,21001017_12441960970_722407,Test,0,3,0.0
559881,594268788_20749884745_664334,Control,1,7,0.14285714285714285
559937,408674669_1261289570_213009,Test,3,10,0.3
559937,445393200_83002350505_16937,Test,2,9,0.2222222222222222
560360,702449746_84928409378_504397,Control,2,7,0.2857142857142857
560486,136940913_72229130608_95684,Test,0,2,0.0
560486,485970986_56033194336_119177,Test,0,5,0.0
560486,56092437_76080798889_137533,Test,0,2,0.0
560486,744196851_52602992733_897083,Test,1,5,0.2
560486,960844017_60100453039_311866,Test,2,5,0.4
560548,588410370_20609407689_588288,Control,0,5,0.0
560675,415946881_53781807412_339139,Test,1,7,0.14285714285714285
560810,887083986_56168515465_996927,Test,0,5,0.0
560848,796786989_11660924939_196172,Control,0,5,0.0
560955,229143731_16913900030_552169,Control,0,5,0.0
561051,248531137_99192446872_570111,Test,1,6,0.16666666666666666
561052,479472830_63586593663_373579,Control,0,3,0.0
561052,610040810_55998873421_466840,Control,1,5,0.2
561499,992223512_11980750968_109031,Test,0,5,0.0
561544,469078082_97062379761_924037,Test,0,5,0.0
562145,145111046_56191463625_679265,Test,0,2,0.0
562145,935338561_57219301508_6809,Test,0,7,0.0
562259,360986193_24828766820_247139,Control,1,5,0.2
562427,530152459_95352095840_792421,Control,0,7,0.0
562592,48160412_51298505840_611204,Test,3,12,0.25
562620,623761693_81586329811_763954,Test,0,2,0.0
562776,267652371_66577370088_644771,Test,0,7,0.0
562776,284824913_87282717258_840385,Test,0,4,0.0
562776,437554727_39638537404_817194,Test,3,10,0.3
563419,145649737_63381426514_290268,Test,0,5,0.0
